"serum","dilution","date","pct_sars2","pct_sars1","norm_sars2","norm_sars1"
"King_7",100,"201005",0.941009,0.501576,0.44371854273096,0.580146385246736
"King_9",100,"201005",0.406304,0.299147,0.14512894131212,0.315810754459031
"King_10",100,"201005",0.796884,0.41635,0.375758581698601,0.481569986397831
"King_11",100,"201005",1.056481,0.426656,0.377367609096562,0.450422545619619
"King_12",100,"201005",0.905913,0.836985,0.427169555446369,0.96809620527246
"King_2",215.443469,"201005",1.535027,0.254121,0.548300886517286,0.268276615623367
"King_3",215.443469,"201005",1.688982,0.459438,0.796413883117826,0.531407593156351
"King_4",215.443469,"201005",1.727894,0.623962,0.617191627253397,0.658719325193854
"King_5",215.443469,"201005",0.934247,0.39604,0.440530024038847,0.458078485440127
"King_6",215.443469,"201005",1.461977,0.380036,0.522207938471364,0.401205614235116
"King_7",215.443469,"201005",1.572216,0.590559,0.741354644193944,0.683068306946359
"King_9",215.443469,"201005",0.961632,0.49302,0.343488211023904,0.52048330139828
"King_10",215.443469,"201005",1.074279,0.425327,0.506559992908116,0.491953206688196
"King_11",215.443469,"201005",1.716889,0.595655,0.613260718379401,0.628835505444795
"King_12",215.443469,"201005",1.95178,2.468427,0.920332300043287,2.85509873138955
"King_2",464.1588834,"201005",1.73677,0.362007,0.620362072247998,0.3821723226021
"King_3",464.1588834,"201005",2.092167,0.440035,0.986529663786217,0.508965171044961
"King_4",464.1588834,"201005",1.781542,0.715537,0.636354316873761,0.755395440413414
"King_5",464.1588834,"201005",1.554751,0.38422,0.733119287944646,0.444406917674492
"King_6",464.1588834,"201005",1.358913,0.369704,0.485394199971639,0.390298078090442
"King_7",464.1588834,"201005",1.9059,0.614439,0.898698280878224,0.710689037762212
"King_9",464.1588834,"201005",1.234568,0.593024,0.440979037414894,0.626057947605399
"King_10",464.1588834,"201005",1.302059,0.564069,0.613966202267705,0.652428727410684
"King_11",464.1588834,"201005",2.207471,0.547916,0.788493170648595,0.578437241022555
"King_12",464.1588834,"201005",2.001902,0.802873,0.943966570064892,0.928640662157285
"King_2",1000,"201005",1.911025,0.506163,0.682604737022018,0.534358422144452
"King_3",1000,"201005",2.335432,0.555685,1.10123759038144,0.642731398802639
"King_4",1000,"201005",2.388159,0.738225,0.853033657938418,0.779347258072179
"King_5",1000,"201005",2.077922,0.616883,0.979812649771258,0.713515883076866
"King_6",1000,"201005",1.789112,0.667579,0.639058267821162,0.70476597676395
"King_7",1000,"201005",2.260677,0.819435,1.06598800226714,0.947797050087443
"King_9",1000,"201005",1.80388,0.745209,0.64433329392304,0.786720296441749
"King_10",1000,"201005",1.857066,0.700893,0.875671347750354,0.810685799150558
"King_11",1000,"201005",2.167846,0.616603,0.774339398351269,0.65095039773657
"King_12",1000,"201005",1.843779,0.707497,0.869406064126854,0.818324296064624
"none",0,"201005",2.799607,0.947235,1,1
"none",0,"201005",2.120734,0.864568,1,1
"King_2",2154.43469,"201005",1.934344,0.736688,0.690934120396184,0.777724640664671
"King_3",2154.43469,"201005",1.95053,0.537102,0.919742881474056,0.621237427246902
"King_4",2154.43469,"201005",1.897095,0.664265,0.67762903864721,0.701267372932799
"King_5",2154.43469,"201005",2.261291,0.55911,1.06627752466835,0.64669291484302
"King_6",2154.43469,"201005",2.439024,0.740646,0.871202279462796,0.781903118022455
"King_7",2154.43469,"201005",1.895651,0.868596,0.893865520145384,1.00465897419289
"King_9",2154.43469,"201005",1.818606,0.833528,0.649593317919265,0.879959038675725
"King_10",2154.43469,"201005",1.719473,0.691397,0.810791452393369,0.799702279057286
"King_11",2154.43469,"201005",1.8994,0.791932,0.678452368493149,0.836045965362344
"King_12",2154.43469,"201005",1.980673,0.911521,0.933956356619925,1.0543080474873
"King_2",10,"201007",0.569416,0.51697,0.0388603256914268,0.112560278765066
"King_3",10,"201007",0.567299,0.442959,0.0426976020734528,0.0863531128207448
"King_4",10,"201007",1.036196,0.652945,0.0707161618924542,0.142166220899193
"King_5",10,"201007",0.315706,0.412172,0.0237615246284613,0.0803513083999919
"King_6",10,"201007",0.895204,0.615966,0.0610940314291626,0.134114754569516
"King_7",10,"201007",0.741012,1.18013,0.055772062893912,0.230061696529804
"King_9",10,"201007",0.808851,0.483451,0.0552007904516843,0.105262160916978
"King_10",10,"201007",0.734994,0.632911,0.0553191197911073,0.123383507251214
"King_11",10,"201007",0.786102,0.514363,0.0536482637415914,0.111992654634574
"King_12",10,"201007",0.732145,0.863379,0.0551046905953793,0.168312336342781
"King_2",21.5443469,"201007",1.328564,0.894226,0.0906690885783062,0.194700520028183
"King_3",21.5443469,"201007",1.110444,0.870348,0.0835772600284034,0.169670915451113
"King_4",21.5443469,"201007",1.855288,1.155987,0.126615858935112,0.2516939454297
"King_5",21.5443469,"201007",0.765027,0.640125,0.0575795452159221,0.124789848144815
"King_6",21.5443469,"201007",1.384993,1.157083,0.0945201382826375,0.251932578359129
"King_7",21.5443469,"201007",0.998157,1.658477,0.0751260100808065,0.323313560604052
"King_9",21.5443469,"201007",1.168038,1.114946,0.0797138420767292,0.242758056691868
"King_10",21.5443469,"201007",1.103062,1.234771,0.0830216558434741,0.240713744321221
"King_11",21.5443469,"201007",0.949777,0.949777,0.0648184166834552,0.206795682311639
"King_2",46.41588834,"201007",2.611903,1.186322,0.196584155707057,0.231268802547711
"King_3",46.41588834,"201007",2.622799,1.084337,0.17899536255242,0.236093535399105
"King_4",46.41588834,"201007",2.483749,1.571747,0.186938680400171,0.306405888618737
"King_5",46.41588834,"201007",1.248814,0.742966,0.0852264754907019,0.161766562997787
"King_6",46.41588834,"201007",2.646617,1.428571,0.199196895300072,0.278494291199511
"King_7",46.41588834,"201007",2.053232,2.34474,0.140124731725241,0.510522057433895
"King_9",46.41588834,"201007",2.040515,1.227266,0.153578796181399,0.239250674123484
"King_10",46.41588834,"201007",1.672659,1.578865,0.1141521725956,0.343767500111043
"King_11",46.41588834,"201007",1.975487,1.268926,0.148684481776416,0.24737212707988
"King_12",46.41588834,"201007",1.851629,1.791511,0.126366147069438,0.39006707849717
"King_2",100,"201007",4.168888,1.727263,0.313770200393078,0.336723120447035
"King_3",100,"201007",4.501551,1.125388,0.3072125440391,0.245031601444687
"King_4",100,"201007",4.142766,1.869556,0.31180413529978,0.364462580493229
"King_5",100,"201007",2.194787,1.45176,0.149785284648323,0.316092829951394
"King_6",100,"201007",4.01662,1.322085,0.302309791556608,0.257735264806933
"King_7",100,"201007",3.332874,2.396364,0.227455092811738,0.521762190963824
"King_9",100,"201007",3.171221,1.554274,0.238681070026524,0.302999596071759
"King_10",100,"201007",3.034771,2.125568,0.207110775705103,0.462801568009949
"King_11",100,"201007",3.355973,1.6114,0.252586378123796,0.31413608482805
"King_2",215.443469,"201007",8.215458,2.251895,0.56067158910926,0.490306843626628
"King_3",215.443469,"201007",7.932888,2.060596,0.597066617634209,0.401705076239506
"King_4",215.443469,"201007",7.184195,3.192975,0.490292084400017,0.695208921387868
"King_5",215.443469,"201007",4.285062,1.489265,0.32251400431884,0.290326347506172
"King_6",215.443469,"201007",6.122232,2.05494,0.417817429574293,0.44742367883143
"King_7",215.443469,"201007",5.712848,2.705423,0.429975922062476,0.527411560769366
"King_9",215.443469,"201007",4.995886,2.691901,0.340948896900051,0.586109691022612
"King_10",215.443469,"201007",4.847421,2.727518,0.364839798660845,0.531718894016404
"King_11",215.443469,"201007",6.202565,2.60403,0.423299830040331,0.566977470090323
"King_12",215.443469,"201007",7.457839,3.860087,0.561312186254298,0.752508760876041
"King_2",464.1588834,"201007",9.060271,2.672623,0.61832663977231,0.581912277141665
"King_3",464.1588834,"201007",9.934149,2.916275,0.74769097238033,0.568516327902396
"King_4",464.1588834,"201007",10.549622,4.337067,0.71996878704048,0.944312959248637
"King_5",464.1588834,"201007",8.476301,2.631579,0.637966446534914,0.513015963743152
"King_6",464.1588834,"201007",10.439874,3.356184,0.71247893248075,0.730744543449047
"King_7",464.1588834,"201007",9.403404,4.594282,0.707744596990149,0.895637185103626
"King_9",464.1588834,"201007",8.679901,4.941313,0.592367934566892,1.07587590913485
"King_10",464.1588834,"201007",8.918483,4.062416,0.671247152265126,0.791952002719887
"King_11",464.1588834,"201007",8.990659,3.463934,0.61357590394467,0.754205034458073
"King_12",464.1588834,"201007",10.071514,4.439809,0.758029711050449,0.865523282018331
"King_2",1000,"201007",12.013226,3.462528,0.819853806294022,0.753898904988386
"King_3",1000,"201007",11.02791,3.233492,0.830012591035505,0.630356532954462
"King_4",1000,"201007",12.048351,4.716857,0.822250944660193,1.02700493029567
"King_5",1000,"201007",10.387644,3.255603,0.781823147921448,0.634666985338497
"King_6",1000,"201007",12.693645,5.090104,0.866289635190005,1.10827228888171
"King_7",1000,"201007",11.884649,4.86455,0.894494814524014,0.948324867475667
"King_9",1000,"201007",10.040907,4.747738,0.685251057675456,1.03372867435924
"King_10",1000,"201007",10.597015,5.164179,0.797581398233402,1.00673636118359
"King_11",1000,"201007",11.85341,5.365597,0.808947014404259,1.16825559328588
"King_12",1000,"201007",11.844637,4.268879,0.89148332242873,0.832201151585379
"none",0,"201007",14.652888,4.592828,1,1
"none",0,"201007",13.286437,5.129624,1,1
"King_2",2154.43469,"201007",12.445347,3.841349,0.849344306733253,0.836379894914419
"King_3",2154.43469,"201007",12.234168,3.62552,0.920801265230099,0.70678084787501
"King_4",2154.43469,"201007",12.944716,4.843926,0.883424209616562,1.05467176214742
"King_5",2154.43469,"201007",11.133329,3.413554,0.837946922865777,0.665458910828552
"King_6",2154.43469,"201007",12.586196,4.652961,0.858956678028249,1.01309280469462
"King_7",2154.43469,"201007",11.807212,4.637295,0.888666540171756,0.904022400082345
"King_9",2154.43469,"201007",11.427608,4.163155,0.779887760010177,0.906446964702358
"King_10",2154.43469,"201007",12.131821,4.58939,0.913098146628776,0.894683508966739
"King_11",2154.43469,"201007",11.126187,4.450475,0.759317002900725,0.969005370982758
"King_12",2154.43469,"201007",11.954301,4.025119,0.899737153007989,0.784681099433409
